[2017-04-12 20:04:47,347] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2017-04-12 20:29:25,403] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-47 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,404] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-14 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,404] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-43 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,405] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-10 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,405] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-22 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,406] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-18 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,406] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-31 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,407] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-27 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,408] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-39 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,408] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-6 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,411] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-35 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,411] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-2 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:29:25,413] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker ab52c38fe031:9092 (id: 0 rack: null) (state.change.logger)
[2017-04-12 20:37:44,805] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2017-04-12 20:37:48,635] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker e9c9d6884af8:9093 (id: 1 rack: null) (state.change.logger)
[2017-04-12 20:37:48,730] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker ac78ad43ab0e:9094 (id: 2 rack: null) (state.change.logger)
[2017-04-12 20:37:48,838] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker ac78ad43ab0e:9094 (id: 2 rack: null) (state.change.logger)
[2017-04-12 20:37:49,210] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker ac78ad43ab0e:9094 (id: 2 rack: null) (state.change.logger)
[2017-04-12 20:37:49,215] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker e9c9d6884af8:9093 (id: 1 rack: null) (state.change.logger)
[2017-04-12 20:37:49,353] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker 2ea738f9e351:9092 (id: 0 rack: null) (state.change.logger)
[2017-04-12 20:39:16,034] TRACE Controller 1 epoch 1 changed partition [my-replicated-topic,0] state from NonExistentPartition to NewPartition with assigned replicas 0,1,2 (state.change.logger)
[2017-04-12 20:39:16,045] TRACE Controller 1 epoch 1 changed state of replica 0 for partition [my-replicated-topic,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-04-12 20:39:16,047] TRACE Controller 1 epoch 1 changed state of replica 1 for partition [my-replicated-topic,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-04-12 20:39:16,048] TRACE Controller 1 epoch 1 changed state of replica 2 for partition [my-replicated-topic,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-04-12 20:39:16,135] TRACE Controller 1 epoch 1 changed partition [my-replicated-topic,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2017-04-12 20:39:16,139] TRACE Controller 1 epoch 1 sending become-follower LeaderAndIsr request (Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1) to broker 2 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,147] TRACE Controller 1 epoch 1 sending become-follower LeaderAndIsr request (Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,150] TRACE Controller 1 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,152] TRACE Broker 1 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0, 1, 2], zkVersion=0, replicas=[0, 1, 2]) correlation id 2 from controller 1 epoch 1 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,154] TRACE Broker 2 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0, 1, 2], zkVersion=0, replicas=[0, 1, 2]) correlation id 3 from controller 1 epoch 1 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,154] TRACE Controller 1 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1) to brokers Set(0, 1, 2) for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,159] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0, 1, 2], zkVersion=0, replicas=[0, 1, 2]) correlation id 1 from controller 1 epoch 1 for partition [my-replicated-topic,0] (state.change.logger)
[2017-04-12 20:39:16,178] TRACE Broker 1 handling LeaderAndIsr request correlationId 2 from controller 1 epoch 1 starting the become-follower transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,181] TRACE Broker 0 handling LeaderAndIsr request correlationId 1 from controller 1 epoch 1 starting the become-leader transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,185] TRACE Broker 2 handling LeaderAndIsr request correlationId 3 from controller 1 epoch 1 starting the become-follower transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,192] TRACE Controller 1 epoch 1 changed state of replica 0 for partition [my-replicated-topic,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-04-12 20:39:16,202] TRACE Controller 1 epoch 1 changed state of replica 1 for partition [my-replicated-topic,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-04-12 20:39:16,206] TRACE Controller 1 epoch 1 changed state of replica 2 for partition [my-replicated-topic,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-04-12 20:39:16,291] TRACE Broker 2 stopped fetchers as part of become-follower request from controller 1 epoch 1 with correlation id 3 for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,299] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 1 for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,303] TRACE Broker 0 completed LeaderAndIsr request correlationId 1 from controller 1 epoch 1 for the become-leader transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,316] TRACE Broker 1 stopped fetchers as part of become-follower request from controller 1 epoch 1 with correlation id 2 for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,329] TRACE Controller 1 epoch 1 received response {error_code=0,partitions=[{topic=my-replicated-topic,partition=0,error_code=0}]} for a request sent to broker 2ea738f9e351:9092 (id: 0 rack: null) (state.change.logger)
[2017-04-12 20:39:16,338] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:3),AllReplicas:0,1,2) for partition my-replicated-topic-0 in response to UpdateMetadata request sent by controller 1 epoch 1 with correlation id 2 (state.change.logger)
[2017-04-12 20:39:16,340] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker 2ea738f9e351:9092 (id: 0 rack: null) (state.change.logger)
[2017-04-12 20:39:16,370] TRACE Broker 2 truncated logs and checkpointed recovery boundaries for partition my-replicated-topic-0 as part of become-follower request with correlation id 3 from controller 1 epoch 1 (state.change.logger)
[2017-04-12 20:39:16,397] TRACE Broker 1 truncated logs and checkpointed recovery boundaries for partition my-replicated-topic-0 as part of become-follower request with correlation id 2 from controller 1 epoch 1 (state.change.logger)
[2017-04-12 20:39:16,449] TRACE Broker 2 started fetcher to new leader as part of become-follower request from controller 1 epoch 1 with correlation id 3 for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,457] TRACE Broker 2 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-follower transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,463] TRACE Broker 1 started fetcher to new leader as part of become-follower request from controller 1 epoch 1 with correlation id 2 for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,466] TRACE Broker 1 completed LeaderAndIsr request correlationId 2 from controller 1 epoch 1 for the become-follower transition for partition my-replicated-topic-0 (state.change.logger)
[2017-04-12 20:39:16,473] TRACE Controller 1 epoch 1 received response {error_code=0,partitions=[{topic=my-replicated-topic,partition=0,error_code=0}]} for a request sent to broker ac78ad43ab0e:9094 (id: 2 rack: null) (state.change.logger)
[2017-04-12 20:39:16,501] TRACE Broker 2 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:3),AllReplicas:0,1,2) for partition my-replicated-topic-0 in response to UpdateMetadata request sent by controller 1 epoch 1 with correlation id 4 (state.change.logger)
[2017-04-12 20:39:16,505] TRACE Controller 1 epoch 1 received response {error_code=0,partitions=[{topic=my-replicated-topic,partition=0,error_code=0}]} for a request sent to broker e9c9d6884af8:9093 (id: 1 rack: null) (state.change.logger)
[2017-04-12 20:39:16,508] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker ac78ad43ab0e:9094 (id: 2 rack: null) (state.change.logger)
[2017-04-12 20:39:16,513] TRACE Broker 1 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,1,2,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:3),AllReplicas:0,1,2) for partition my-replicated-topic-0 in response to UpdateMetadata request sent by controller 1 epoch 1 with correlation id 3 (state.change.logger)
[2017-04-12 20:39:16,518] TRACE Controller 1 epoch 1 received response {error_code=0} for a request sent to broker e9c9d6884af8:9093 (id: 1 rack: null) (state.change.logger)
